id_publisher;nome_publisher;appid
9758346518;Ludosity;46000
9758346519;1C Entertainment;46200
9758346520;1C Entertainment;46250
9758346521;1C Entertainment;46260
9758346522;1C Entertainment;46270
9758346523;1C Entertainment;46280
9758346524;1C Entertainment;46290
9758346525;1C Entertainment;46340
9758346526;1C Entertainment;46350
9758346527;1C Entertainment;46360
9758346528;1C Entertainment;46370
9758346529;1C Entertainment;46380
9758346530;Headup Games;46400
9758346531;Meridian4;46410
9758346532;Radon Labs;46440
9758346533;Headup;46450
9758346534;Microids;46480
9758346535;Microids;46490
9758346536;Microids;46500
9758346537;Microids;46510
9758346538;Meridian4;46520
9758346539;Headup Games;46540
9758346540;Microids;46550
9758346541;Headup;46570
9758346542;Dedication Games;46600
9758346543;Strategy First;46700
9758346544;Strategy First;46710
9758346545;Strategy First;46720
9758346546;Strategy First;46730
9758346547;Strategy First;46740
9758346548;Iceberg Interactive;46750
9758346549;Strategy First;46760
9758346550;Factus Games;46770
9758346551;Iceberg Interactive;46790
9758346552;Strategy First;46830
9758346553;Strategy First;46840
9758346554;Strategy First;46850
9758346555;iWin;47110
9758346556;iWin;47120
9758346557;iWin;47130
9758346558;FireFly Studios;47400
9758346559;FireFly Studios;47410
9758346560;Electronic Arts;47700
9758346561;Electronic Arts;47730
9758346562;Electronic Arts;47780
9758346563;Electronic Arts;47790
9758346564;Electronic Arts;47800
9758346565;Electronic Arts;47810
9758346566;Electronic Arts;47870
9758346567;Electronic Arts;47890
9758346568;Electronic Arts;47920
9758346569;Playdead;48000
9758346570;Ubisoft;48110
9758346571;Ubisoft;48150
9758346572;Ubisoft;48190
9758346573;Ubisoft;48240
9758346574;TaleWorlds Entertainment;48700
9758346575;TaleWorlds Entertainment;48720
9758346576;Paradox Interactive;48800
9758346577;Vanguard Entertainment Group;48950
9758346578;PlayFirst;49000
9758346579;Nitro Games;49300
9758346580;Nitro Games;49320
9758346581;Wizards of the Coast LLC;49470
9758346582;2K_Aspyr (Mac)_Aspyr (Linux);49520
9758346583;Cold Beam Games;49600
9758346584;Muse Games;49800
9758346585;Muse Games;49810
9758346586;Beatnik Games;49900
9758346587;Noumenon Games;50000
9758346588;2K_Feral Interactive (Mac);50130
9758346589;2K_Missing Link Games;50300
9758346590;P2 Games;50510
9758346591;Big Fish Games;50910
9758346592;Big Fish Games;50920
9758346593;Big Fish Games;50930
9758346594;Big Fish Games;50940
9758346595;Big Fish Games;50960
9758346596;Big Fish Games;50970
9758346597;Big Fish Games;50980
9758346598;Big Fish Games;50990
9758346599;Big Fish Games;51000
9758346600;Big Fish Games;51010
9758346601;Big Fish Games;51020
9758346602;Big Fish Games;51030
9758346603;Big Fish Games;51060
9758346604;Blendo Games;55000
9758346605;Blendo Games;55040
9758346606;Deep Silver;55100
9758346607;THQ Nordic;55110
9758346608;THQ Nordic;55140
9758346609;SEGA;55150
9758346610;Deep Silver;55230
9758346611;Over the Top Games;57000
9758346612;Doctor Entertainment AB;57200
9758346613;Frictional Games;57300
9758346614;Kalypso Media Digital;57620
9758346615;Revolution Software Ltd;57640
9758346616;Kalypso Media Digital;57650
9758346617;Kalypso Media Digital;57680
9758346618;Kalypso Media Digital;57690
9758346619;Kalypso Media Digital;57700
9758346620;THQ Nordic;57740
9758346621;Stickmen Studios;57800
9758346622;2K;57900
9758346623;Brawsome;58200
9758346624;Brawsome;58230
9758346625;Binary Takeover;58400
9758346626;Focus Home Interactive;58520
9758346627;Focus Home Interactive_1C_SoftClub;58550
9758346628;Focus Home Interactive;58560
9758346629;Focus Home Interactive_1C_SoftClub;58570
9758346630;Eugen Systems;58610
9758346631;MumboJumbo;60340
9758346632;MumboJumbo;60350
9758346633;Source Studio Ltd;60600
9758346634;4sdk;60700
9758346635;CINEMAX_ sro;60800
9758346636;YeaBoing;61100
9758346637;Cipher Prime Studios;61310
9758346638;Paradox Interactive;61500
9758346639;Paradox Interactive;61510
9758346640;Paradox Interactive;61520
9758346641;Secret Exit Ltd;61600
9758346642;Ubisoft;61700
9758346643;Capybara Games;61730
9758346644;Firemint;62000
9758346645;OneBigGame;62100
9758346646;Big Sandwich Games;63000
9758346647;Viva Media;63110
9758346648;Uber Entertainment;63200
9758346649;Ronimo Games;63500
9758346650;Cyan Worlds;63610
9758346651;Cyan Worlds;63650
9758346652;Cyan Worlds;63660
9758346653;Gaijin Games;63700
9758346654;Gaijin Games;63710
9758346655;Lunar Giant Studios;63800
9758346656;1C Entertainment;63900
9758346657;1C Entertainment;63910
9758346658;1C Entertainment_1C_SoftClub;63940
9758346659;1C Entertainment;63960
9758346660;1C Entertainment_1C_SoftClub;64000
9758346661;Libredia;65070
9758346662;Libredia Entertainment;65080
9758346663;Giants Software;65270
9758346664;React Games;65400
9758346665;THQ Nordic;65500
9758346666;THQ Nordic;65530
9758346667;THQ Nordic;65540
9758346668;THQ Nordic;65560
9758346669;THQ Nordic;65600
9758346670;THQ Nordic;65610
9758346671;Bohemia Interactive;65710
9758346672;Bohemia Interactive;65730
9758346673;Bohemia Interactive;65740
9758346674;Bohemia Interactive;65780
9758346675;Bohemia Interactive;65790
9758346676;Trendy Entertainment;65800
9758346677;2K;65930
9758346678;2K_Aspyr (Mac)_Aspyr (Linux);65980
9758346679;Dmytry Lavrov;67000
9758346680;2K;67370
9758346681;800 North and Digital Ranch;70000
9758346682;exosyphen studios;70100
9758346683;exosyphen studios;70110
9758346684;exosyphen studios;70120
9758346685;Youdagames;70200
9758346686;Youdagames;70210
9758346687;Terry Cavanagh;70300
9758346688;Carpe Fulgur LLC;70400
9758346689;Carpe Fulgur LLC;70420
9758346690;Grendel Games;70500
9758346691;Team17 Digital Ltd;70600
9758346692;Team17 Digital Ltd;70620
9758346693;Team17 Digital Ltd;70640
9758346694;Team17 Digital Ltd;70650
9758346695;Team17 Digital Ltd;70660
9758346696;Blind Mind Studios;70900
9758346697;StarWraith 3D Games LLC;71000
9758346698;SEGA;71230
9758346699;SEGA;71240
9758346700;SEGA;71260
9758346701;SEGA;71340
9758346702;Eyebrow Interactive;72000
9758346703;Tomkorp Computer Solutions Inc;72400
9758346704;Bethesda Softworks;72850
9758346705;Clara Lehenaff;72900
9758346706;Paradox Interactive;73010
9758346707;Paradox Interactive;73060
9758346708;Paradox Interactive;73170
9758346709;Slitherine Ltd;73190
9758346710;Paradox Interactive;73210
9758346711;BattleGoat Studios;73220
9758346712;PopCap Games_ Inc;78000
9758346713;BlueGiant Interactive;80000
9758346714;Red Redemption;80200
9758346715;Wadjet Eye Games;80300
9758346716;Wadjet Eye Games;80310
9758346717;Wadjet Eye Games;80330
9758346718;Wadjet Eye Games;80340
9758346719;Wadjet Eye Games;80350
9758346720;Wadjet Eye Games;80360
9758346721;Giants Software;90200
9758346722;Relentless Software;90400
9758346723;HandyGames;91100
9758346724;11 bit studios;91200
9758346725;Deep Silver;91330
9758346726;Coffee Stain Publishing;91600
9758346727;Streum On Studio;91700
9758346728;NinjaBee;91800
9758346729;NinjaBeecom;91810
9758346730;Next Dimension Game Adventures Ltd;91900
9758346731;Dark Energy Digital Ltd;92000
9758346732;Geoff Zag Keene;92100
9758346733;Rockin Android;92200
9758346734;Rockin Android;92210
9758346735;Rockin Android;92220
9758346736;Extend Studio_ORiGO GAMES;92300
9758346737;Copenhagen Game Productions;92400
9758346738;WXP Games_ LLC;92600
9758346739;Viva Media;92700
9758346740;Zachtronics;92800
9758346741;Libredia;92900
9758346742;Puppygames;93200
9758346743;Stout Games;94000
9758346744;Final Form Games;94200
9758346745;The Sleeping Machine;94300
9758346746;Messhof;94400
9758346747;Telltale Games;94590
9758346748;Telltale Games;94620
9758346749;SpikySnail;95000
9758346750;Alientrap;95300
9758346751;Sparpweed;95400
9758346752;Peter Brinson and Kurosh ValaNejad;95700
9758346753;Games Farm;95900
9758346754;Colibri Games;96000
9758346755;Fish Factory Games;96100
9758346756;Kot in Action Creative Artel;96200
9758346757;IllFonic_Psyop Games;96800
9758346758;Fire Hose Games;96900
9758346759;Murudai;97000
9758346760;Atari;97100
9758346761;TimeGate Studios;97110
9758346762;TimeGate Studios;97120
9758346763;TimeGate Studios;97130
9758346764;Wizards of the Coast LLC;97330
9758346765;Krystian Majewski;98100
9758346766;Mode 7;98200
9758346767;Microsoft Studios;98300
9758346768;Good Shepherd Entertainment;98400
9758346769;Immanitas Entertainment GmbH;98500
9758346770;Zeroscale;98600
9758346771;Gaslamp Games_ Inc;98800
9758346772;Sigma Team Inc;98900
9758346773;Atari;99100
9758346774;Atari;99120
9758346775;SEGA;99300
9758346776;Digital Dragon;99400
9758346777;Digital Dragon;99410
9758346778;Nicalis_ Inc;99700
9758346779;Grey Havens_ LLC;99900
9758346780;Grey Havens_ LLC;99910
9758346781;Pilgway;100980
9758346782;Mystic Box;102200
9758346783;Michael Brough;102400
9758346784;38 Studios_Electronic Arts;102500
9758346785;Robot Entertainment;102600
9758346786;Vanguard Games;102810
9758346787;Klei Entertainment;102840
9758346788;Electronic Arts;102850
9758346789;Cobra Mobile;104000
9758346790;Cobra Mobile;104020
9758346791;Jason Rohrer;104100
9758346792;Big Fat Alien;104200
9758346793;DANKIE;104900
9758346794;Daedalic Entertainment;105000
9758346795;State of Play Games;105100
9758346796;Manic Game Studios;105300
9758346797;Microsoft Studios;105420
9758346798;Microsoft Studios;105450
9758346799;Re_Logic;105600
9758346800;Secret Base;105700
9758346801;Q_Games Ltd;105800
9758346802;Supergiant Games;107100
9758346803;MinMax Games Ltd;107200
9758346804;Zeboyd Games;107300
9758346805;Zeboyd Games;107310
9758346806;Bohemia Interactive;107410
9758346807;Squid In A Box Ltd;107600
9758346808;Iceberg Interactive;108110
9758346809;Days of Wonder_Asmodee Digital;108200
9758346810;Days of Wonder_Asmodee Digital;108210
9758346811;IndiePub;108500
9758346812;The Indie Stone;108600
9758346813;Remedy Entertainment;108700
9758346814;Remedy Entertainment;108710
9758346815;Electronic Arts;108800
9758346816;Endlessfluff Games;109200
9758346817;Pixelante Game Studios;109500
9758346818;Perfect World Entertainment;109600
9758346819;Hazardous Software Inc;109700
9758346820;White Rabbit Interactive;110400
9758346821;Digital Eel;110500
9758346822;Pom Pom Games;110600
9758346823;Pom Pom Games;110610
9758346824;PomPom Games;110630
9758346825;Rockstar Games;110800
9758346826;Total Eclipse;111000
9758346827;Total Eclipse PC;111010
9758346828;Owlchemy Labs;111100
9758346829;NGD Studios;111400
9758346830;Devolver Digital_Croteam;111600
9758346831;Spiderweb Software;112100
9758346832;Pocketwatch Games;113020
9758346833;Edmund McMillen;113200
9758346834;Little Orbit;113400
9758346835;Little Orbit;113420
9758346836;Double Fine Productions;115100
9758346837;Double Fine Productions;115110
9758346838;Double Fine Productions;115120
9758346839;GSC World Publishing;115200
9758346840;GSC World Publishing;115210
9758346841;GSC World Publishing;115220
9758346842;Activision;115320
9758346843;D_Pad Studio;115800
9758346844;Eclipse Games;116100
9758346845;Square Enix;200010
9758346846;Immanitas Entertainment GmbH;200020
9758346847;HeR Interactive;200080
9758346848;Puzzler;200130
9758346849;Interplay Entertainment Corp;200150
9758346850;Team17 Digital Ltd;200170
9758346851;Playbrains;200190
9758346852;Deca Games;200210
9758346853;1C Entertainment;200230
9758346854;Warner Bros Interactive Entertainment_Feral Interactive (Mac);200260
9758346855;Paradox Interactive;200370
9758346856;Unigine Corp;200390
9758346857;Bit Planet Games_ LLC;200410
9758346858;Bohemia Interactive;200490
9758346859;2K_Feral Interactive (Mac)_Feral Interactive (Linux);200510
9758346860;Kalypso Media Digital;200550
9758346861;Kalypso Media Digital;200670
9758346862;Runic Games;200710
9758346863;Nicalis_ Inc;200900
9758346864;Spiderweb Software;200960
9758346865;Spiderweb Software;200980
9758346866;Spiderweb Software;200990
9758346867;Spiderweb Software;201000
9758346868;Spiderweb Software;201010
9758346869;Dark Artz Entertainment;201070
9758346870;Desert Owl Games LLC;201210
9758346871;Daybreak Game Company;201230
9758346872;Stardock Entertainment;201290
9758346873;Two Tribes;201420
9758346874;Devolver Digital;201480
9758346875;Kalypso Media Digital;201490
9758346876;Strategy First;201510
9758346877;Ripstone;201570
9758346878;Robot Entertainment;201790
9758346879;Bethesda_Soft;201810
9758346880;Ubisoft;201870
9758346881;Paradox Interactive;202130
9758346882;Stardock Entertainment;202200
9758346883;BANDAI NAMCO Entertainment;202310
9758346884;Square Enix;202370
9758346885;Charlies Games;202410
9758346886;HeR Interactive;202670
9758346887;Longbow Games;202690
9758346888;Stardock Entertainment;202710
9758346889;Hassey Enterprises_ Inc;202730
9758346890;Remedy Entertainment;202750
9758346891;1C Entertainment;202860
9758346892;Activision;202970
9758346893;Io_Interactive A_S_Feral Interactive (Mac);203140
9758346894;Square Enix_Feral Interactive (Mac)_Feral Interactive (Linux);203160
9758346895;Puppygames;203210
9758346896;US Army;203290
9758346897;1C Entertainment;203350
9758346898;Carpe Fulgur LLC;203510
9758346899;Bootsnake Games;203560
9758346900;Paradox Interactive;203630
9758346901;SEGA;203650
9758346902;Codemasters;203680
9758346903;SEGA;203750
9758346904;Paradox Interactive;203770
9758346905;Daedalic Entertainment;203830
9758346906;Nyu Media;203990
9758346907;Microsoft Studios;204030
9758346908;Capybara Games;204060
9758346909;Rockstar Games;204100
9758346910;Warner Bros Interactive Entertainment;204120
9758346911;Eden Industries;204180
9758346912;Retro Affect;204220
9758346913;The Quantum Astrophysicists Guild;204240
9758346914;Ronimo Games;204300
9758346915;Devolver Digital;204340
9758346916;The Behemoth;204360
9758346917;RichMakeGame;204390
9758346918;MumboJumbo;204440
9758346919;Rocket Bear Games;204530
9758346920;Focus Home Interactive;204560
9758346921;Focus Home Interactive;204580
9758346922;Vblank Entertainment_ Inc;204630
9758346923;Strategy First;204760
9758346924;1C Entertainment;204860
9758346925;Stardock Entertainment;204880
9758346926;Paradox Interactive;204940
9758346927;UTV Ignition Entertainment;204960
9758346928;State of Play Games;205020
9758346929;Gaijin Games;205060
9758346930;Gaijin Games;205070
9758346931;Gaijin Games;205080
9758346932;Gaijin Games;205090
9758346933;Bethesda Softworks;205100
9758346934;Ubisoft;205190
9758346935;SEGA;205230
9758346936;UL;205270
9758346937;Positech Games;205530
9758346938;Sakari Games;205550
9758346939;Kalypso Media Digital;205610
9758346940;Frogwares;205650
9758346941;Brandon Brizzi;205690
9758346942;Daybreak Game Company;205710
9758346943;Microsoft Studios;205730
9758346944;THQ Nordic;205810
9758346945;MumboJumbo;205830
9758346946;Focus Home Interactive;205840
9758346947;Cipher Prime Studios;205870
9758346948;Black Pants Studio;205910
9758346949;SEGA;205950
9758346950;Paradox Interactive;205990
9758346951;Spiderweb Software;206020
9758346952;Spiderweb Software;206040
9758346953;Spiderweb Software;206060
9758346954;Suspicious Developments;206190
9758346955;Warner Bros Interactive Entertainment;206210
9758346956;NIS America_ Inc;206230
9758346957;NIS America_ Inc;206250
9758346958;DrinkBox Studios;206370
9758346959;Viva Media;206410
9758346960;Deep Silver;206420
9758346961;Freebird Games;206440
9758346962;Standing Stone Games_ LLC;206480
9758346963;Carbon Games;206500
9758346964;Topware Interactive;206610
9758346965;Cobra Mobile;206690
9758346966;Kalypso Media Digital;207000
9758346967;HandyGames;207020
9758346968;BlinkWorks Media;207080
9758346969;tinyBuild;207140
9758346970;Almost Human Games;207170
9758346971;Strategy First;207190
9758346972;Codebrush Games;207230
9758346973;3 Sprockets;207250
9758346974;XSEED Games;207320
9758346975;XSEED Games;207350
9758346976;Nyu Media;207370
9758346977;Nyu Media;207380
9758346978;Nyu Media;207400
9758346979;Tribute Games Inc;207420
9758346980;David Williamson;207430
9758346981;Ubisoft_Feral Interactive (Mac);207490
9758346982;Joakim Sandberg;207530
9758346983;increpare games;207570
9758346984;Misfits Attic;207650
9758346985;Big Robot Ltd;207670
9758346986;Amanita Design;207690
9758346987;Nimbly Games;207710
9758346988;Just a Game;207730
9758346989;Empty Clip Studios;207750
9758346990;Deep Silver;207790
9758346991;Deep Silver;207930
9758346992;Cyan Worlds;208110
9758346993;SEGA;208140
9758346994;Bethesda Softworks;208200
9758346995;Spiderweb Software;208400
9758346996;BlueGiant Interactive;208460
9758346997;Codemasters;208500
9758346998;Kalypso Media Digital;208520
9758346999;LucasArts_Disney Interactive_Lucasfilm_Aspyr (Mac_ Linux);208580
9758347000;Shovsoft;208600
9758347001;MumboJumbo;208620
9758347002;MumboJumbo;208630
9758347003;MumboJumbo;208640
9758347004;Warner Bros Interactive Entertainment;208650
9758347005;Gaijin Entertainment Corporation;208670
9758347006;Puppy Punch Productions;208710
9758347007;Focus Home Interactive;208730
9758347008;Alientrap;208750
9758347009;Warner Bros Interactive Entertainment;209000
9758347010;Dejobaan Games_ LLC;209060
9758347011;Muse Games;209080
9758347012;Capcom Co Ltd;209100
9758347013;Capcom USA_ Inc;209120
9758347014;Activision;209160
9758347015;Curve Digital;209190
9758347016;Frogwares;209230
9758347017;Arcen Games_ LLC;209330
9758347018;Doublesix Games;209360
9758347019;Love Conquers All Games;209370
9758347020;Bigben Interactive;209390
9758347021;The Binary Mill;209520
9758347022;Born Ready Games;209540
9758347023;Pantera Entertainment;209610
9758347024;Frogwares;209630
9758347025;Activision;209650
9758347026;Data Realms_ LLC;209670
9758347027;Subatomic Studios LLC;209690
9758347028;Focus Home Interactive;209730
9758347029;Game Factory Interactive;209750
9758347030;Cipher Prime Studios;209790
9758347031;Superflat Games;209830
9758347032;Jet Set Games;209850
9758347033;Spry Fox LLC;209950
9758347034;Spaces of Play;210170
9758347035;HeR Interactive;210230
9758347036;Coffee Stain Publishing;210770
9758347037;Ubisoft;210870
9758347038;Human Head Studios;210950
9758347039;Thekla_ Inc;210970
9758347040;Sigma Team Inc;211010
9758347041;SEGA;211160
